37	49	32	29	45	99999	11	24	99999	14	30	6	49	10	99999	24	99999	99999	28	99999	47	32	99999	99999	45	12	15	22	99999	2	14	27	47	45	14	3	30	45	37	7	99999	23	31	44	37	99999	99999	15	99999	2	99999	25	36	99999	11	38	29	20	99999	99999	16	42	4	14	99999	99999	99999	49	99999	45	23	99999	43	40	37	8	14	2	1	33	11	15	25	29	39	33	99999	22	12	99999	29	99999	32	99999	30	23	2	28	99999	99999	9	33	5	42	99999	99999	30	5	9	1	37	14	48	17	22	24	13	15	1	28	41	5	99999	99999	45	99999	99999	1	99999	39	99999	99999	2	20	99999	99999	10	99999	7	99999	99999	37	15	19	99999	15	99999	1	34	24	21	99999	41	7	16	11	99999	99999	14	99999	42	99999	32	99999	99999	33	31	36	35	3	26	99999	7	23	47	34	99999	99999	43	19	99999	27	99999	99999	3	1	99999	99999	2	42	28	99999	37	9	99999	99999	6	15	14	2	10	18	99999	24	18	99999	99999	99999	7	99999	99999	99999	20	99999	43	34	15	99999	41	25	34	23	42	41	29	99999	44	49	18	99999	99999	44	25	99999	15	47	99999	12	32	22	21	26	99999	4	17	99999	37	3	37	0	29	99999	20	99999	99999	99999	99999	99999	99999	20	1	34	10	24	99999	14	99999	45	42	16	31	99999	99999	26	12	19	99999	19	99999	3	40	99999	99999	5	99999	7	99999	21	18	18	99999	21	99999	99999	99999	45	31	14	99999	49	99999	99999	7	33	47	15	8	31	39	36	11	31	44	23	99999	99999	34	99999	99999	12	7	11	99999	23	31	18	99999	14	41	99999	20	24	36	99999	7	24	99999	99999	99999	32	99999	14	99999	99999	9	30	36	19	2	45	25	6	2	26	45	49	25	37	35	99999	99999	40	12	43	49	14	17	15	38	27	46	36	38	38	25	99999	45	36	18	31	23	21	2	99999	99999	17	3	45	13	18	9	99999	44	7	36	37	2	30	99999	99999	99999	26	35	99999	41	25	14	48	18	99999	34	8	45	99999	15	28	15	23	31	33	45	99999	32	24	34	43	8	99999	22	31	99999	33	99999	20	44	6	99999	29	99999	99999	25	20	43	4	29	22	20	99999	1	5	17	99999	49	23	6	20	1	15	99999	21	99999	99999	27	11	47	43	17	3	25	38	45	33	6	36	99999	47	11	99999	6	23	48	40	2	30	99999	38	12	45	17	3	36	3	9	1	99999	16	24	99999	8	43	
20	99999	46	37	16	10	3	45	99999	99999	99999	6	99999	47	99999	49	15	44	49	99999	43	6	45	3	99999	10	26	99999	99999	14	99999	99999	99999	99999	29	99999	33	99999	38	9	99999	48	15	99999	13	9	46	46	48	99999	99999	20	41	34	15	7	99999	99999	99999	99999	41	16	2	99999	99999	46	99999	38	34	6	19	15	41	99999	99999	8	99999	6	99999	41	99999	48	99999	43	23	99999	36	99999	99999	35	99999	7	25	99999	99999	46	37	99999	34	4	1	12	47	17	99999	17	38	25	45	1	5	38	99999	25	48	99999	29	22	17	45	99999	44	10	99999	34	9	43	99999	99999	49	1	35	99999	43	99999	31	99999	99999	49	4	4	17	99999	99999	99999	20	4	99999	5	33	33	44	8	1	99999	23	1	39	99999	99999	99999	39	99999	40	40	25	41	18	9	99999	14	27	2	99999	19	45	99999	49	3	45	46	99999	27	28	12	22	99999	21	99999	99999	21	99999	99999	99999	7	99999	6	16	19	99999	38	99999	99999	99999	6	26	3	99999	23	49	42	32	20	99999	33	46	7	18	24	99999	22	19	5	17	99999	99999	41	99999	8	38	99999	45	99999	4	47	38	99999	24	11	2	99999	99999	43	99999	99999	99999	23	10	30	29	0	6	16	38	36	34	21	34	26	99999	37	46	99999	8	99999	47	39	99999	99999	99999	8	11	36	47	16	24	99999	11	24	21	13	40	24	15	99999	44	33	20	99999	2	31	99999	99999	46	21	99999	99999	20	24	43	49	18	37	99999	8	99999	20	99999	99999	28	46	41	99999	23	10	99999	99999	43	41	30	34	5	4	28	47	3	99999	99999	99999	99999	46	99999	25	18	23	99999	21	99999	13	99999	40	99999	17	3	49	99999	99999	40	48	11	49	38	5	99999	45	13	23	99999	35	28	2	45	43	99999	12	45	49	99999	10	28	99999	34	15	99999	40	24	47	37	44	47	32	6	9	20	10	4	14	38	41	35	36	31	99999	5	99999	9	99999	99999	38	3	8	26	44	13	99999	39	99999	4	99999	2	11	9	3	4	33	99999	27	46	29	14	17	42	99999	99999	18	42	34	32	99999	28	44	99999	99999	99999	15	99999	99999	99999	13	34	15	99999	34	99999	31	24	45	99999	49	14	35	30	37	99999	45	31	45	5	99999	99999	99999	42	19	10	47	21	99999	99999	13	2	99999	23	99999	99999	42	99999	22	41	99999	30	5	30	20	99999	9	99999	10	28	45	43	36	32	99999	99999	1	30	99999	26	46	19	
15	37	37	42	27	23	22	8	37	99999	99999	10	99999	40	40	20	43	37	23	30	99999	1	31	47	99999	99999	35	99999	99999	99999	33	99999	6	15	99999	46	99999	30	31	49	49	19	38	99999	40	47	99999	42	20	99999	36	38	99999	14	99999	99999	99999	99999	17	5	99999	45	99999	10	7	20	46	99999	4	30	2	99999	13	99999	14	99999	12	7	31	42	4	99999	99999	99999	99999	48	3	38	42	32	2	41	36	38	24	4	11	99999	7	13	99999	99999	34	99999	6	99999	9	99999	45	99999	6	43	8	8	99999	13	99999	32	10	15	28	30	99999	99999	35	5	99999	34	30	15	15	32	99999	99999	34	99999	99999	15	99999	49	17	99999	43	16	47	29	30	99999	2	45	99999	48	99999	38	99999	5	49	99999	99999	99999	99999	99999	38	99999	43	47	24	99999	38	99999	25	44	99999	99999	42	39	99999	24	38	20	99999	99999	23	7	16	99999	16	49	15	16	99999	99999	42	99999	99999	13	14	6	33	42	2	13	99999	7	13	5	15	21	5	22	41	21	99999	15	99999	38	99999	34	35	1	47	29	8	99999	33	99999	99999	40	37	99999	99999	1	47	99999	99999	46	99999	35	23	35	19	99999	8	47	11	26	39	23	25	99999	6	0	6	99999	20	3	14	17	5	5	18	8	5	99999	99999	39	27	31	36	14	9	34	24	99999	44	11	24	21	38	99999	37	99999	11	99999	43	6	1	6	4	99999	99999	43	24	11	99999	40	15	7	43	8	99999	99999	99999	24	42	7	99999	41	99999	99999	39	99999	99999	24	99999	40	22	99999	99999	11	31	99999	48	40	17	99999	99999	42	6	99999	36	99999	42	99999	47	99999	99999	99999	36	10	14	8	37	7	30	39	43	12	99999	11	28	34	48	10	44	99999	8	41	25	33	28	99999	25	99999	11	4	42	99999	26	99999	30	3	99999	27	99999	99999	11	47	99999	11	18	99999	19	23	22	37	99999	2	32	40	99999	44	24	1	99999	43	99999	99999	99999	34	99999	99999	32	33	7	99999	21	99999	28	99999	29	99999	99999	25	99999	43	99999	13	29	99999	99999	48	13	4	99999	8	37	37	99999	30	7	99999	3	99999	9	31	99999	99999	99999	1	45	47	99999	15	99999	29	49	38	34	30	99999	26	40	99999	99999	99999	99999	18	99999	26	27	99999	20	99999	31	99999	29	35	99999	99999	10	10	10	24	99999	99999	99999	45	45	27	41	99999	28	15	2	24	41	26	99999	42	99999	43	16	99999	99999	99999	12	34	17	99999	
48	23	38	3	19	6	35	30	99999	13	99999	16	32	99999	99999	44	39	99999	16	28	29	14	42	99999	99999	99999	23	99999	99999	18	22	99999	2	99999	31	44	14	17	99999	30	26	99999	19	99999	27	7	2	99999	99999	99999	32	99999	99999	45	7	29	1	34	25	48	99999	33	47	17	48	43	10	38	99999	47	10	99999	99999	31	99999	3	18	99999	99999	99999	20	99999	24	40	13	49	5	99999	99999	34	38	20	99999	1	99999	41	15	25	99999	20	99999	28	21	37	44	12	99999	48	14	99999	1	46	47	99999	99999	11	47	99999	99999	38	99999	99999	99999	40	3	20	33	45	32	24	99999	99999	46	19	38	99999	45	1	39	5	20	9	29	99999	99999	10	99999	99999	15	16	99999	99999	99999	20	99999	24	99999	39	47	23	99999	99999	38	2	28	99999	45	30	4	46	99999	19	99999	42	3	99999	99999	99999	43	7	44	31	46	3	46	99999	37	41	11	2	99999	24	45	37	21	99999	13	99999	37	99999	9	99999	18	11	99999	11	34	99999	36	32	27	38	99999	20	99999	1	99999	17	99999	41	99999	48	49	99999	19	99999	12	18	10	47	14	1	33	47	99999	47	17	38	37	99999	18	5	26	49	13	40	27	38	42	20	16	6	0	2	99999	45	42	99999	25	39	99999	17	99999	24	99999	35	33	25	99999	27	99999	99999	99999	26	99999	39	32	99999	1	38	14	43	99999	23	1	2	30	4	37	15	99999	15	13	99999	99999	15	12	43	33	99999	48	99999	43	22	99999	24	1	41	99999	43	45	99999	99999	14	46	99999	99999	38	99999	99999	46	99999	20	46	11	99999	99999	39	13	99999	35	36	99999	24	99999	34	35	33	22	15	4	20	4	13	2	13	10	49	45	99999	99999	99999	99999	41	36	12	28	99999	2	49	99999	4	33	45	99999	12	10	99999	99999	49	20	99999	99999	31	36	99999	99999	27	99999	17	99999	99999	99999	12	5	26	99999	49	10	29	99999	28	13	11	28	99999	33	6	2	45	99999	99999	99999	25	42	99999	9	32	27	28	28	16	99999	39	46	99999	99999	42	37	12	46	24	24	99999	11	2	46	99999	3	31	23	41	20	99999	23	99999	9	22	20	99999	14	99999	4	38	27	10	99999	22	45	46	40	9	9	99999	99999	99999	99999	99999	30	26	11	43	36	99999	47	99999	6	32	4	99999	25	29	22	45	3	31	48	99999	24	12	2	11	99999	99999	47	99999	99999	19	4	48	99999	99999	23	21	1	35	99999	99999	99999	30	
5	99999	16	6	29	8	99999	15	29	99999	31	47	19	41	17	99999	99999	99999	99999	35	48	20	43	37	12	43	2	1	31	41	41	41	18	47	36	17	99999	99999	5	17	99999	99999	46	16	22	8	3	99999	12	99999	99999	99999	5	3	42	99999	99999	99999	99999	13	48	29	30	99999	8	99999	42	11	13	26	12	99999	2	40	99999	8	15	23	40	99999	37	15	3	99999	99999	30	40	21	15	48	99999	99999	20	99999	34	99999	99999	99999	99999	1	2	6	7	18	48	99999	35	46	99999	99999	99999	99999	9	46	10	27	3	4	99999	38	2	43	42	99999	18	99999	9	43	24	12	6	12	46	41	32	13	15	19	33	39	29	43	99999	33	99999	48	18	16	99999	24	10	43	19	43	48	25	99999	99999	99999	3	29	99999	99999	99999	99999	99999	1	99999	3	3	44	99999	16	47	8	99999	24	99999	48	5	99999	99999	14	23	42	16	8	99999	99999	99999	99999	99999	3	49	99999	25	7	99999	99999	45	99999	99999	41	7	99999	26	99999	45	99999	23	18	22	16	9	31	3	47	99999	44	44	2	99999	16	99999	47	22	99999	29	99999	18	34	99999	36	20	99999	20	8	38	99999	35	22	25	49	99999	48	1	99999	34	2	99999	38	99999	2	0	7	23	12	15	99999	28	2	19	1	4	99999	99999	28	23	99999	99999	26	5	34	23	99999	44	26	41	24	14	6	1	24	99999	99999	9	16	99999	99999	99999	38	18	40	99999	5	99999	99999	27	11	5	9	47	99999	45	35	20	99999	15	15	33	99999	99999	99999	99999	10	28	28	26	12	24	42	11	13	36	99999	40	99999	37	99999	10	99999	99999	48	35	11	27	6	99999	8	13	2	7	99999	14	2	99999	33	99999	99999	99999	17	4	26	8	1	36	31	25	16	99999	99999	99999	3	18	99999	19	10	28	99999	99999	99999	15	99999	36	99999	40	99999	4	39	99999	36	5	4	14	35	47	28	24	99999	19	2	99999	25	6	5	48	99999	39	99999	99999	10	16	17	21	9	7	3	35	23	6	9	35	36	18	21	99999	99999	27	99999	99999	6	1	40	99999	99999	48	99999	99999	99999	99999	49	7	15	99999	22	99999	11	48	31	39	19	99999	5	33	1	7	35	5	37	99999	31	49	40	6	12	99999	99999	48	12	99999	6	99999	46	3	99999	32	28	7	11	41	43	21	43	46	13	10	99999	24	11	31	99999	8	35	99999	99999	99999	38	99999	48	7	19	23	13	1	99999	24	24	99999	99999	99999	
99999	44	99999	99999	49	13	36	22	37	7	99999	7	24	99999	6	99999	99999	32	99999	99999	99999	7	5	99999	49	1	11	18	30	34	15	44	28	99999	14	11	14	11	2	24	99999	47	34	40	38	99999	32	10	99999	7	99999	47	42	99999	99999	99999	8	4	38	99999	99999	18	17	99999	99999	44	99999	12	99999	49	99999	42	5	99999	99999	99999	99999	99999	10	99999	99999	99999	99999	99999	29	99999	14	29	30	99999	99999	2	1	99999	99999	27	17	99999	99999	99999	26	21	30	16	14	8	17	16	21	3	99999	99999	10	99999	30	21	34	34	45	28	3	10	28	46	99999	99999	5	3	45	20	3	31	2	99999	3	99999	4	19	28	99999	1	99999	5	20	99999	99999	99999	45	2	29	6	21	17	5	25	47	2	11	99999	99999	38	36	29	14	7	9	24	16	24	2	99999	13	99999	14	13	99999	99999	13	32	40	99999	39	99999	99999	99999	10	35	49	2	99999	19	99999	37	21	99999	30	20	4	99999	99999	31	11	99999	20	32	44	99999	36	99999	99999	29	23	99999	11	99999	29	27	44	99999	99999	99999	25	99999	27	2	11	3	99999	99999	11	30	23	35	39	17	26	33	43	46	99999	99999	27	34	48	99999	22	35	25	21	99999	36	20	99999	7	0	45	99999	24	29	4	99999	99999	22	99999	99999	41	1	6	99999	40	19	6	99999	99999	34	22	10	99999	6	99999	99999	21	99999	26	41	4	49	33	9	99999	13	99999	99999	47	36	39	31	99999	22	42	99999	30	12	44	99999	49	27	99999	99999	19	99999	7	99999	99999	21	23	99999	24	99999	27	99999	30	12	28	99999	10	99999	99999	15	99999	99999	27	99999	99999	16	39	16	99999	99999	99999	99999	42	22	99999	99999	44	99999	24	36	1	23	99999	99999	12	46	40	49	42	27	4	99999	11	26	6	30	99999	28	99999	34	45	37	17	23	9	22	99999	3	99999	99999	99999	20	99999	13	16	99999	99999	32	1	15	99999	99999	4	31	23	99999	99999	99999	26	99999	28	10	36	99999	49	45	33	99999	99999	22	99999	99999	99999	36	99999	99999	20	46	24	99999	99999	7	99999	99999	15	44	99999	4	99999	99999	48	12	43	99999	19	99999	99999	38	7	14	25	43	26	9	99999	99999	6	99999	99999	38	99999	99999	9	11	49	99999	44	99999	45	17	39	29	16	23	3	37	38	99999	99999	35	30	41	37	30	12	33	13	18	99999	99999	4	99999	20	22	43	31	5	35	11	31	99999	99999	35	99999	24	3	5	99999	27	99999	21	
99999	47	21	99999	23	47	99999	99999	99999	7	99999	15	29	38	14	99999	35	99999	18	9	27	15	99999	99999	11	40	20	99999	99999	39	99999	28	43	35	48	99999	37	99999	26	99999	99999	99999	43	2	45	99999	24	42	24	99999	99999	99999	99999	35	99999	99999	38	38	13	18	1	1	34	31	99999	26	99999	18	22	39	19	99999	6	99999	99999	99999	7	5	99999	38	4	99999	22	18	99999	1	99999	34	27	6	49	11	48	99999	46	99999	34	38	4	4	21	11	43	99999	16	2	99999	43	99999	28	24	22	3	99999	3	11	42	99999	35	36	45	99999	9	43	99999	13	6	99999	99999	99999	18	99999	9	38	1	18	99999	20	99999	14	99999	43	31	25	3	99999	16	32	17	18	6	46	99999	18	23	41	19	99999	99999	16	34	99999	99999	99999	99999	99999	36	21	21	34	3	14	15	42	22	99999	29	48	99999	48	38	12	33	13	7	25	32	99999	8	99999	44	45	25	15	23	99999	99999	13	99999	99999	19	27	6	1	42	99999	13	99999	37	1	99999	99999	99999	99999	99999	23	27	99999	40	1	24	2	28	99999	99999	26	16	30	6	99999	99999	29	33	49	99999	31	44	18	99999	42	39	32	29	35	16	34	21	12	99999	99999	34	3	45	23	45	0	33	11	19	44	48	99999	99999	47	3	37	99999	99999	18	8	8	9	34	42	99999	99999	99999	99999	99999	44	13	99999	8	99999	99999	6	3	13	49	99999	99999	40	99999	49	6	99999	99999	6	32	39	43	40	32	43	11	99999	35	99999	22	99999	13	23	16	24	21	40	99999	99999	12	99999	19	9	20	46	18	18	11	3	99999	20	99999	99999	27	17	12	3	1	9	14	99999	43	99999	26	39	49	99999	10	38	99999	4	99999	23	11	14	99999	99999	14	45	99999	46	28	99999	27	40	29	11	3	99999	99999	99999	37	25	9	99999	99999	34	32	31	99999	29	99999	10	42	35	99999	13	31	7	29	38	99999	99999	6	15	99999	43	99999	99999	99999	33	99999	39	99999	99999	36	99999	99999	45	40	31	25	99999	42	35	99999	99999	99999	37	99999	34	44	99999	17	17	24	2	49	99999	99999	24	49	99999	5	6	29	99999	47	99999	24	28	1	1	99999	11	29	41	35	99999	16	48	99999	99999	99999	20	99999	99999	38	45	99999	99999	19	33	99999	99999	36	5	26	14	43	99999	32	33	99999	99999	27	23	16	28	16	15	15	35	99999	12	12	99999	39	17	28	14	18	99999	99999	99999	99999	39	21	27	99999	99999	
35	99999	29	99999	99999	33	3	2	28	29	48	15	30	21	16	47	4	43	17	28	30	99999	99999	19	99999	99999	99999	27	24	29	99999	2	99999	99999	46	15	20	42	37	43	47	23	22	17	99999	46	99999	18	29	6	6	20	39	40	99999	99999	40	49	99999	35	99999	46	45	99999	99999	29	99999	99999	4	12	41	99999	99999	8	18	99999	35	99999	6	99999	10	42	36	99999	35	27	42	35	33	43	99999	22	23	11	40	99999	33	32	36	18	36	49	3	11	36	15	99999	12	99999	21	99999	47	25	99999	99999	47	23	99999	41	99999	43	34	99999	13	34	99999	1	99999	18	48	10	99999	99999	38	3	10	99999	28	24	12	2	45	8	27	19	99999	15	99999	23	99999	47	99999	10	3	1	35	49	43	27	46	38	99999	41	99999	99999	99999	99999	99999	99999	99999	17	99999	21	99999	30	10	45	99999	99999	45	20	99999	8	7	15	99999	45	4	8	47	23	99999	29	39	10	16	44	41	99999	31	15	21	20	4	28	99999	99999	10	18	99999	2	10	99999	99999	34	99999	45	39	5	99999	22	23	99999	45	2	99999	3	99999	13	8	99999	30	5	14	99999	99999	37	14	33	36	99999	5	23	35	14	11	99999	23	34	99999	21	14	42	12	99999	33	0	35	7	41	99999	40	17	99999	99999	99999	28	21	99999	24	27	24	99999	99999	99999	99999	41	34	99999	99999	99999	11	99999	44	35	49	99999	46	12	49	99999	32	8	99999	17	46	99999	29	16	2	32	7	38	6	49	17	99999	3	41	99999	26	46	29	9	20	99999	3	49	2	29	32	99999	15	2	99999	12	13	37	27	14	38	9	40	40	99999	27	22	99999	43	28	32	19	15	47	7	30	99999	99999	31	99999	40	13	24	15	99999	32	13	4	10	38	21	25	99999	21	99999	33	14	40	99999	4	99999	99999	99999	99999	5	27	99999	99999	99999	14	6	39	41	15	41	12	99999	23	42	8	99999	99999	45	30	16	99999	43	99999	99999	9	26	1	14	38	23	46	23	4	9	10	99999	11	9	99999	41	30	32	42	47	41	44	12	22	99999	42	38	19	99999	99999	45	15	99999	49	43	10	35	7	20	33	99999	99999	2	38	25	99999	4	12	17	47	99999	19	49	99999	41	27	4	11	19	47	99999	43	26	17	8	47	24	47	99999	37	99999	9	9	99999	99999	99999	21	21	5	24	99999	5	6	32	99999	38	24	99999	99999	99999	42	12	99999	11	32	15	45	36	99999	24	13	
21	99999	46	5	43	99999	31	99999	40	37	37	99999	31	24	46	99999	99999	99999	99999	99999	99999	29	22	12	47	99999	99999	37	38	99999	47	99999	45	44	99999	29	23	36	43	23	99999	99999	99999	99999	2	4	24	99999	8	99999	47	19	99999	5	99999	99999	22	99999	32	99999	47	33	99999	4	11	3	41	43	99999	99999	25	99999	31	28	99999	19	40	2	99999	44	99999	45	11	99999	47	99999	99999	4	12	99999	22	99999	99999	11	99999	1	4	5	99999	48	6	26	48	45	27	24	28	18	39	48	37	16	32	44	99999	23	99999	22	99999	3	45	49	40	39	42	49	2	41	25	99999	2	99999	99999	25	23	22	10	8	35	9	45	4	20	41	37	99999	40	99999	18	99999	99999	30	48	41	99999	99999	99999	30	30	36	49	13	99999	17	22	26	31	14	1	99999	7	33	47	34	39	99999	41	46	42	99999	6	22	15	11	9	99999	28	99999	13	48	38	7	46	9	35	19	99999	44	33	12	35	99999	1	99999	37	5	31	21	48	29	99999	8	99999	31	99999	99999	25	48	99999	99999	30	32	36	24	99999	16	46	37	99999	99999	99999	26	48	43	21	25	31	6	22	21	99999	28	99999	99999	99999	24	22	99999	99999	99999	34	17	99999	15	24	11	35	0	14	99999	31	3	2	18	9	16	28	99999	23	45	22	41	36	12	1	99999	99999	42	1	37	38	99999	15	7	99999	22	99999	99999	1	99999	18	46	37	99999	99999	36	37	99999	23	28	99999	99999	48	27	99999	99999	24	99999	4	1	40	25	4	99999	33	18	47	99999	99999	8	30	43	15	40	42	99999	99999	99999	37	99999	99999	14	99999	32	45	99999	18	44	99999	33	47	23	7	26	34	99999	99999	99999	22	30	32	37	10	99999	99999	99999	35	13	16	22	13	15	9	99999	6	99999	14	20	28	16	31	23	4	35	38	36	48	31	10	16	99999	5	18	48	10	17	25	39	99999	44	15	32	26	99999	26	46	99999	99999	99999	99999	4	99999	47	99999	6	25	99999	11	99999	99999	99999	99999	99999	34	99999	30	28	48	30	49	99999	99999	99999	99999	34	29	32	99999	7	5	9	9	6	25	3	22	8	99999	26	26	14	8	25	25	3	48	46	40	3	3	40	15	99999	99999	99999	22	11	39	1	3	99999	33	30	23	99999	99999	99999	25	15	5	31	32	7	13	4	99999	15	99999	45	38	18	30	99999	9	99999	2	13	99999	41	11	4	99999	44	99999	40	39	35	8	41	25	
26	5	99999	26	14	35	2	42	11	99999	23	99999	3	25	4	99999	31	33	99999	20	24	99999	27	35	7	99999	4	43	22	31	35	99999	18	33	99999	38	99999	99999	7	19	24	99999	99999	39	99999	41	99999	49	35	16	3	13	1	11	99999	27	15	99999	40	19	14	13	99999	99999	22	5	36	45	24	11	30	99999	18	99999	99999	99999	12	99999	99999	99999	40	13	22	38	99999	29	99999	30	30	3	99999	15	16	9	9	6	1	99999	99999	31	34	24	32	34	41	27	99999	99999	41	19	99999	15	99999	99999	19	11	99999	99999	33	17	99999	99999	14	99999	14	99999	99999	24	48	10	13	99999	31	99999	99999	26	25	3	99999	35	18	6	1	7	31	7	33	14	37	10	99999	10	4	99999	11	30	4	31	24	8	3	99999	6	99999	12	26	49	99999	49	49	24	31	34	40	99999	4	99999	4	99999	46	49	99999	14	99999	12	99999	99999	32	99999	99999	99999	99999	27	44	13	11	99999	28	99999	99999	28	99999	18	99999	8	22	32	18	49	16	99999	6	9	27	10	42	25	10	17	20	3	99999	99999	26	99999	99999	4	99999	3	32	28	99999	41	99999	25	26	36	99999	40	99999	99999	27	30	47	22	12	99999	45	99999	99999	26	5	25	99999	29	19	7	14	0	2	48	47	17	99999	25	49	1	49	42	18	12	99999	38	99999	29	99999	8	25	39	99999	99999	6	4	27	20	8	1	15	16	99999	39	99999	99999	38	37	99999	18	24	12	37	99999	39	99999	99999	20	11	99999	29	99999	21	99999	99999	99999	10	99999	99999	40	29	28	3	19	8	99999	99999	48	5	39	35	8	6	43	99999	12	99999	8	48	32	42	9	29	99999	26	28	99999	45	14	32	9	36	27	45	99999	99999	45	28	99999	11	40	99999	99999	5	30	16	28	37	21	5	3	99999	99999	17	23	26	35	12	99999	38	27	26	99999	7	99999	99999	18	24	99999	48	15	4	18	16	13	49	16	20	48	44	99999	33	1	99999	99999	20	18	6	27	23	10	99999	14	41	99999	99999	99999	9	8	7	42	31	99999	99999	9	46	99999	2	6	38	2	41	99999	47	16	46	99999	99999	26	17	44	16	99999	37	16	21	5	99999	99999	99999	2	99999	15	2	38	9	43	99999	35	99999	19	99999	99999	36	2	44	27	11	40	99999	20	5	99999	99999	36	13	12	99999	99999	36	21	44	47	99999	35	26	20	36	35	10	99999	99999	33	99999	21	23	99999	40	29	7	38	8	5	
12	8	99999	99999	4	99999	99999	21	99999	37	28	32	7	31	40	35	30	13	25	99999	99999	99999	99999	25	38	13	99999	45	22	46	12	23	2	8	28	10	41	15	10	99999	99999	99999	46	41	18	99999	12	99999	48	14	35	4	6	99999	14	30	15	16	22	99999	44	15	99999	33	45	7	42	99999	99999	99999	41	21	48	99999	42	16	14	25	46	99999	99999	99999	7	36	21	99999	47	11	99999	21	6	7	99999	99999	49	16	36	15	42	1	16	10	3	99999	99999	18	20	5	99999	32	99999	26	99999	99999	99999	99999	23	26	7	99999	23	99999	18	99999	26	99999	99999	99999	99999	21	48	42	99999	99999	28	12	99999	99999	99999	46	17	99999	36	44	24	99999	99999	99999	7	33	12	10	35	46	29	99999	40	5	36	99999	99999	48	39	5	27	8	99999	26	24	28	47	15	99999	99999	49	31	19	99999	15	27	49	40	15	15	12	27	99999	20	99999	13	33	99999	99999	48	30	3	3	11	99999	43	29	99999	35	6	99999	36	25	4	17	28	47	11	99999	99999	48	25	99999	41	49	99999	99999	45	99999	99999	99999	99999	99999	5	99999	17	48	33	29	15	35	34	99999	35	99999	28	99999	22	99999	27	99999	99999	33	99999	13	20	99999	5	39	28	4	44	41	99999	2	0	37	30	15	99999	27	27	1	21	37	27	4	30	31	48	34	38	28	99999	99999	30	99999	4	99999	99999	10	99999	33	20	99999	99999	99999	29	12	99999	49	16	3	6	40	38	12	43	24	46	34	99999	99999	99999	99999	43	20	20	21	99999	99999	38	5	99999	99999	32	3	4	17	5	15	39	27	99999	34	27	41	49	5	43	6	31	99999	99999	14	99999	15	11	44	24	17	99999	31	21	27	99999	28	99999	99999	34	12	8	22	16	99999	99999	19	99999	99999	47	25	37	22	99999	99999	3	6	36	99999	16	37	99999	14	13	45	99999	42	99999	11	99999	31	18	99999	99999	99999	99999	38	33	32	47	4	29	3	35	49	13	24	33	46	5	8	99999	36	99999	99999	9	14	99999	32	48	99999	25	48	42	99999	38	10	48	99999	42	22	99999	99999	43	41	99999	46	14	42	99999	31	21	7	15	44	21	99999	99999	99999	36	10	99999	99999	15	45	99999	16	27	8	7	99999	10	99999	16	49	99999	46	99999	4	23	42	32	22	7	46	99999	19	99999	40	45	99999	13	25	22	99999	22	38	99999	48	28	35	99999	99999	1	99999	49	99999	30	21	99999	44	99999	10	18	11	34	
20	49	42	99999	46	38	25	19	99999	41	99999	20	28	37	3	13	99999	19	37	19	44	99999	18	5	3	45	99999	12	99999	8	99999	99999	47	31	19	25	45	49	22	29	99999	17	10	43	32	99999	29	11	13	99999	99999	20	99999	27	33	15	99999	99999	99999	99999	13	99999	99999	13	99999	9	43	3	99999	49	30	99999	99999	99999	8	99999	33	47	20	99999	25	34	99999	33	43	11	36	48	7	33	41	99999	99999	10	99999	15	31	47	99999	38	22	14	26	24	2	99999	4	19	18	29	99999	4	3	43	99999	99999	99999	20	4	33	99999	1	25	7	99999	47	34	11	29	99999	41	13	99999	1	19	10	21	99999	18	99999	16	99999	10	99999	5	45	99999	99999	99999	29	18	35	20	32	32	3	34	99999	99999	99999	6	7	47	22	99999	2	15	32	99999	42	31	28	99999	22	37	46	99999	20	99999	99999	99999	46	99999	99999	46	6	26	30	23	17	22	99999	11	99999	18	99999	4	12	26	99999	34	99999	8	99999	99999	42	26	6	99999	6	21	34	99999	8	31	99999	11	15	33	44	44	99999	40	43	99999	32	2	99999	99999	10	43	24	99999	21	99999	19	31	36	42	20	16	39	4	99999	99999	49	3	46	45	1	37	18	99999	2	99999	48	99999	31	48	37	0	45	99999	34	19	34	5	35	42	99999	25	2	40	99999	11	36	13	99999	99999	99999	20	5	44	99999	2	13	2	99999	99999	31	99999	42	10	99999	45	27	41	33	30	25	99999	37	5	99999	1	27	35	99999	99999	99999	13	19	37	99999	99999	99999	99999	47	7	99999	49	99999	43	99999	30	99999	16	99999	18	42	10	1	35	99999	37	99999	28	99999	13	43	38	31	15	49	23	6	37	35	45	47	99999	3	28	35	17	28	30	27	4	99999	44	2	13	20	99999	37	38	24	37	99999	32	99999	30	99999	12	17	11	99999	99999	10	43	99999	99999	40	99999	99999	14	24	36	40	15	21	99999	99999	99999	19	18	99999	49	99999	10	43	30	19	17	49	99999	99999	99999	9	35	46	99999	99999	99999	29	36	23	99999	99999	4	99999	99999	99999	16	99999	45	4	99999	99999	8	99999	9	8	14	48	10	99999	46	99999	8	17	99999	44	16	99999	34	99999	99999	99999	19	28	21	99999	8	99999	48	99999	33	99999	1	24	36	36	99999	99999	43	33	13	99999	41	21	99999	30	99999	21	99999	2	49	41	99999	8	12	99999	44	10	21	24	26	25	42	2	13	99999	99999	99999	12	99999	22	99999	
